Regular;@A;ntilde;-50.0
Regular;@A;pe-cy;-50.0
Regular;@A;question;-25.0
Regular;@A;r;-50.0
Regular;@A;racute;-50.0
Regular;@A;rcaron;-50.0
Regular;@A;rcommaaccent;-50.0
Regular;@A;shcha-cy;-50.0
Regular;@A;softsign-cy;-50.0
Regular;@A;tse-cy;-50.0
Regular;@A;u-cy;-25.0
Regular;@A;ushort-cy;-25.0
Regular;@A;ve-cy;-50.0
Regular;@A;yacute;-25.0
Regular;@A;ycircumflex;-25.0
Regular;@A;ydieresis;-25.0
Regular;@A;yeru-cy;-50.0
Regular;@A;ygrave;-25.0
Regular;@AE;@A;-50.0
Regular;@AE;@X;-20.0
Regular;@AE;@Y;-20.0
Regular;@AE;@uni0423;-20.0
Regular;@AE;A-cy;-50.0
Regular;@AE;AE;-50.0
Regular;@AE;AEacute;-50.0
Regular;@AE;Aacute;-50.0
Regular;@AE;Abreve;-50.0
Regular;@AE;Acircumflex;-50.0
Regular;@AE;Adieresis;-50.0
Regular;@AE;Agrave;-50.0
Regular;@AE;Amacron;-50.0
Regular;@AE;Aogonek;-50.0
Regular;@AE;Aring;-50.0
Regular;@AE;Aringacute;-50.0
Regular;@AE;Atilde;-50.0
Regular;@AE;Ushort-cy;-20.0
Regular;@AE;Ustraitstroke-cy;-20.0
Regular;@AE;W;-35.0
Regular;@AE;Yacute;-20.0
Regular;@AE;Ycircumflex;-20.0
Regular;@AE;Ydieresis;-20.0
Regular;@AE;Ygrave;-20.0
Regular;@D;@A;-50.0
Regular;@D;@T;-35.0
Regular;@D;@V;-15.0
Regular;@D;@X;-20.0
Regular;@D;@Y;-30.0
Regular;@D;@uni0423;-40.0
Regular;@D;AE;-50.0
Regular;@D;AEacute;-50.0
Regular;@D;Aacute;-50.0
Regular;@D;Abreve;-50.0
Regular;@D;Acircumflex;-50.0
Regular;@D;Adieresis;-50.0
Regular;@D;Agrave;-50.0
Regular;@D;Amacron;-50.0
Regular;@D;Aogonek;-50.0
Regular;@D;Aring;-50.0
Regular;@D;Aringacute;-50.0
Regular;@D;Atilde;-50.0
Regular;@D;Dje-cy;-35.0
Regular;@D;Hardsign-cy;-35.0
Regular;@D;Tbar;-35.0
Regular;@D;Tcaron;-35.0
Regular;@D;Tcedilla;-35.0
Regular;@D;Tcommaaccent;-35.0
Regular;@D;Te-cy;-35.0
Regular;@D;Tshe-cy;-35.0
Regular;@D;Ushort-cy;-40.0
Regular;@D;Ustraitstroke-cy;-30.0
Regular;@D;W;-15.0
Regular;@D;Wacute;-15.0
Regular;@D;Wcircumflex;-15.0
Regular;@D;Wdieresis;-15.0
Regular;@D;Wgrave;-15.0
Regular;@D;Yacute;-30.0
Regular;@D;Ycircumflex;-30.0
Regular;@D;Ydieresis;-30.0
Regular;@D;Ygrave;-30.0
Regular;@Hbar;@T;-20.0
Regular;@Hbar;Dje-cy;-20.0
Regular;@Hbar;Hardsign-cy;-20.0
Regular;@Hbar;Tbar;-20.0
Regular;@Hbar;Tcaron;-20.0
Regular;@Hbar;Tcedilla;-20.0
Regular;@Hbar;Tcommaaccent;-20.0
Regular;@Hbar;Te-cy;-20.0
Regular;@Hbar;Tshe-cy;-20.0
Regular;@I;@V;-20.0
Regular;@I;@X;-20.0
Regular;@I;@Y;-5.0
Regular;@I;@Z;-20.0
Regular;@I;Ustraitstroke-cy;-5.0
Regular;@I;W;-20.0
Regular;@I;Wacute;-20.0
Regular;@I;Wcircumflex;-20.0
Regular;@I;Wdieresis;-20.0
Regular;@I;Wgrave;-20.0
Regular;@I;Yacute;-5.0
Regular;@I;Ycircumflex;-5.0
Regular;@I;Ydieresis;-5.0
Regular;@I;Ygrave;-5.0
Regular;@I;Zacute;-20.0
Regular;@I;Zcaron;-20.0
Regular;@I;Zdotaccent;-20.0
Regular;@IJ;@A;-40.0
Regular;@IJ;@uni0423;-10.0
Regular;@IJ;A-cy;-40.0
Regular;@IJ;AE;-40.0
Regular;@IJ;AEacute;-40.0
Regular;@IJ;Aacute;-40.0
Regular;@IJ;Abreve;-40.0
Regular;@IJ;Acircumflex;-40.0
Regular;@IJ;Adieresis;-40.0
Regular;@IJ;Agrave;-40.0
Regular;@IJ;Amacron;-40.0
Regular;@IJ;Aogonek;-40.0
Regular;@IJ;Aring;-40.0
Regular;@IJ;Aringacute;-40.0
Regular;@IJ;Atilde;-40.0
Regular;@IJ;Ushort-cy;-10.0
Regular;@K;@A;-50.0
Regular;@K;@uni0423;-25.0
Regular;@K;A-cy;-50.0
Regular;@K;AE;-50.0
Regular;@K;AEacute;-50.0
Regular;@K;Aacute;-50.0
Regular;@K;Abreve;-50.0
Regular;@K;Acircumflex;-50.0
Regular;@K;Adieresis;-50.0
Regular;@K;Agrave;-50.0
Regular;@K;Amacron;-50.0
Regular;@K;Aogonek;-50.0
Regular;@K;Aring;-50.0
Regular;@K;Aringacute;-50.0
Regular;@K;Atilde;-50.0
Regular;@K;Ushort-cy;-25.0
Regular;@L;@C;-20.0
Regular;@L;@J;-20.0
Regular;@L;@S;-30.0
Regular;@L;@T;-30.0
Regular;@L;@U;-25.0
Regular;@L;@V;-50.0
Regular;@L;@Y;-60.0
Regular;@L;@Z;-20.0
Regular;@L;Cacute;-20.0
Regular;@L;Ccaron;-20.0
Regular;@L;Ccedilla;-20.0
Regular;@L;Ccircumflex;-20.0
Regular;@L;Cdotaccent;-20.0
Regular;@L;Dje-cy;-30.0
Regular;@L;Dze-cy;-30.0
Regular;@L;Ef-cy;-20.0
Regular;@L;Es-cy;-20.0
Regular;@L;G;-20.0
Regular;@L;Gbreve;-20.0
